,song_name,song_id,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
4992,Forty Days And Forty Nights,7sE6QqSNGevA81KbGu0ZEj,The Blinders,0.468,0.892,4,-7.804,1,0.0397,0.000415,0.182,0.111,0.655,153.023,audio_features,7sE6QqSNGevA81KbGu0ZEj,spotify:track:7sE6QqSNGevA81KbGu0ZEj,https://api.spotify.com/v1/tracks/7sE6QqSNGevA81KbGu0ZEj,https://api.spotify.com/v1/audio-analysis/7sE6QqSNGevA81KbGu0ZEj,195456,4
4993,Happy Day,17NvHHUevI06Z2N2CT3Y0e,Blink,0.628,0.931,7,-8.309,1,0.0374,0.0731,8.83e-05,0.232,0.855,108.025,audio_features,17NvHHUevI06Z2N2CT3Y0e,spotify:track:17NvHHUevI06Z2N2CT3Y0e,https://api.spotify.com/v1/tracks/17NvHHUevI06Z2N2CT3Y0e,https://api.spotify.com/v1/audio-analysis/17NvHHUevI06Z2N2CT3Y0e,225933,4
4994,Adam's Song,6xpDh0dXrkVp0Po1qrHUd8,blink-182,0.52,0.775,0,-5.803,1,0.0348,0.034,0.0,0.364,0.382,136.028,audio_features,6xpDh0dXrkVp0Po1qrHUd8,spotify:track:6xpDh0dXrkVp0Po1qrHUd8,https://api.spotify.com/v1/tracks/6xpDh0dXrkVp0Po1qrHUd8,https://api.spotify.com/v1/audio-analysis/6xpDh0dXrkVp0Po1qrHUd8,249627,4
4995,New Age,5OsPesVFV5s7zq8mcpSVE4,Blitz,0.407,0.935,11,-5.746,0,0.261,0.00038,0.0448,0.202,0.436,171.964,audio_features,5OsPesVFV5s7zq8mcpSVE4,spotify:track:5OsPesVFV5s7zq8mcpSVE4,https://api.spotify.com/v1/tracks/5OsPesVFV5s7zq8mcpSVE4,https://api.spotify.com/v1/audio-analysis/5OsPesVFV5s7zq8mcpSVE4,165173,4
4996,She Dominates,0waqiIOQOck9npAwp96YIZ,Blitzkid,0.306,0.968,5,-3.438,0,0.149,0.0435,0.0,0.439,0.545,214.419,audio_features,0waqiIOQOck9npAwp96YIZ,spotify:track:0waqiIOQOck9npAwp96YIZ,https://api.spotify.com/v1/tracks/0waqiIOQOck9npAwp96YIZ,https://api.spotify.com/v1/audio-analysis/0waqiIOQOck9npAwp96YIZ,188825,4
4997,Sometimes,4dl4aSl0Yoe3qZh42WUTXY,Blitz Kids,0.478,0.948,7,-2.994,1,0.0778,8.87e-05,1.06e-06,0.109,0.433,90.579,audio_features,4dl4aSl0Yoe3qZh42WUTXY,spotify:track:4dl4aSl0Yoe3qZh42WUTXY,https://api.spotify.com/v1/tracks/4dl4aSl0Yoe3qZh42WUTXY,https://api.spotify.com/v1/audio-analysis/4dl4aSl0Yoe3qZh42WUTXY,235200,4
4998,Furr,7yLfnmaMV6Hq0wuPPpC94i,Blitzen Trapper,0.559,0.486,2,-10.666,1,0.057,0.489,0.0,0.0913,0.504,92.36,audio_features,7yLfnmaMV6Hq0wuPPpC94i,spotify:track:7yLfnmaMV6Hq0wuPPpC94i,https://api.spotify.com/v1/tracks/7yLfnmaMV6Hq0wuPPpC94i,https://api.spotify.com/v1/audio-analysis/7yLfnmaMV6Hq0wuPPpC94i,247515,4
4999,Black River Killer,1sU5fsnmxiA9hAFtVO82Bw,Blitzen Trapper,0.627,0.601,11,-10.545,1,0.0365,0.602,0.0206,0.091,0.674,80.47,audio_features,1sU5fsnmxiA9hAFtVO82Bw,spotify:track:1sU5fsnmxiA9hAFtVO82Bw,https://api.spotify.com/v1/tracks/1sU5fsnmxiA9hAFtVO82Bw,https://api.spotify.com/v1/audio-analysis/1sU5fsnmxiA9hAFtVO82Bw,208120,4
5000,Helicopter,72aCha2Meq7txnk451hz7k,Bloc Party,0.466,0.954,11,-3.633,0,0.132,0.00015,0.00343,0.387,0.396,170.058,audio_features,72aCha2Meq7txnk451hz7k,spotify:track:72aCha2Meq7txnk451hz7k,https://api.spotify.com/v1/tracks/72aCha2Meq7txnk451hz7k,https://api.spotify.com/v1/audio-analysis/72aCha2Meq7txnk451hz7k,220173,4
5001,Flux,3GNTPWY8u9WBdTrf6Jx5f6,Bloc Party,0.49,0.963,1,-3.755,0,0.148,0.00052,0.00281,0.055,0.317,152.029,audio_features,3GNTPWY8u9WBdTrf6Jx5f6,spotify:track:3GNTPWY8u9WBdTrf6Jx5f6,https://api.spotify.com/v1/tracks/3GNTPWY8u9WBdTrf6Jx5f6,https://api.spotify.com/v1/audio-analysis/3GNTPWY8u9WBdTrf6Jx5f6,216613,4
5002,Hit Me With Your Rhythm Stick,2ee9kqcX5qVkZwQmeJZVVC,Ian Dury,0.713,0.86,5,-7.845,0,0.0362,0.0704,0.00151,0.116,0.883,104.313,audio_features,2ee9kqcX5qVkZwQmeJZVVC,spotify:track:2ee9kqcX5qVkZwQmeJZVVC,https://api.spotify.com/v1/tracks/2ee9kqcX5qVkZwQmeJZVVC,https://api.spotify.com/v1/audio-analysis/2ee9kqcX5qVkZwQmeJZVVC,223960,4
5003,"Reasons to Be Cheerful, Pt. 3",5bfAtR5Lq43JM7brcXo3fp,Ian Dury,0.843,0.627,7,-10.151,1,0.149,0.0137,2.81e-05,0.242,0.758,118.155,audio_features,5bfAtR5Lq43JM7brcXo3fp,spotify:track:5bfAtR5Lq43JM7brcXo3fp,https://api.spotify.com/v1/tracks/5bfAtR5Lq43JM7brcXo3fp,https://api.spotify.com/v1/audio-analysis/5bfAtR5Lq43JM7brcXo3fp,285587,4
5004,Sex and Drugs and Rock 'n' Roll - Live,0VmTayc6Xw6YujsNXLWWJ2,Ian Dury,0.552,0.892,9,-5.354,1,0.181,0.384,0.00581,0.527,0.733,110.242,audio_features,0VmTayc6Xw6YujsNXLWWJ2,spotify:track:0VmTayc6Xw6YujsNXLWWJ2,https://api.spotify.com/v1/tracks/0VmTayc6Xw6YujsNXLWWJ2,https://api.spotify.com/v1/audio-analysis/0VmTayc6Xw6YujsNXLWWJ2,253053,4
5005,Suspicious Character,20YsmMY8KWpzWRycFxPQAx,The Blood Arm,0.644,0.891,7,-3.369,1,0.0435,0.00221,0.0,0.0621,0.833,103.222,audio_features,20YsmMY8KWpzWRycFxPQAx,spotify:track:20YsmMY8KWpzWRycFxPQAx,https://api.spotify.com/v1/tracks/20YsmMY8KWpzWRycFxPQAx,https://api.spotify.com/v1/audio-analysis/20YsmMY8KWpzWRycFxPQAx,193880,4
5006,Your Majesty,5ylX7VNSiBRSBtqVQP4PRL,Blood or Whiskey,0.551,0.791,11,-7.214,0,0.0399,0.516,7.39e-05,0.107,0.961,159.692,audio_features,5ylX7VNSiBRSBtqVQP4PRL,spotify:track:5ylX7VNSiBRSBtqVQP4PRL,https://api.spotify.com/v1/tracks/5ylX7VNSiBRSBtqVQP4PRL,https://api.spotify.com/v1/audio-analysis/5ylX7VNSiBRSBtqVQP4PRL,131827,4
5007,It's Getting Boring By The Sea,0Y1FLqg7c4YFCKP2F6HXsG,Blood Red Shoes,0.476,0.978,11,-3.018,0,0.172,0.0273,0.0,0.166,0.137,151.963,audio_features,0Y1FLqg7c4YFCKP2F6HXsG,spotify:track:0Y1FLqg7c4YFCKP2F6HXsG,https://api.spotify.com/v1/tracks/0Y1FLqg7c4YFCKP2F6HXsG,https://api.spotify.com/v1/audio-analysis/0Y1FLqg7c4YFCKP2F6HXsG,176160,4
5008,An Animal,5Zmz4KRgDjvq32OCnYPEBg,Blood Red Shoes,0.201,0.965,5,-5.783,1,0.194,0.0475,5.68e-05,0.435,0.191,190.249,audio_features,5Zmz4KRgDjvq32OCnYPEBg,spotify:track:5Zmz4KRgDjvq32OCnYPEBg,https://api.spotify.com/v1/tracks/5Zmz4KRgDjvq32OCnYPEBg,https://api.spotify.com/v1/audio-analysis/5Zmz4KRgDjvq32OCnYPEBg,183053,4
5009,I Wish I Was Someone Better,5Lz1McQQFKqJ16WZTcgXLh,Blood Red Shoes,0.397,0.991,11,-2.883,1,0.0835,0.00299,2.01e-06,0.0487,0.207,165.003,audio_features,5Lz1McQQFKqJ16WZTcgXLh,spotify:track:5Lz1McQQFKqJ16WZTcgXLh,https://api.spotify.com/v1/tracks/5Lz1McQQFKqJ16WZTcgXLh,https://api.spotify.com/v1/audio-analysis/5Lz1McQQFKqJ16WZTcgXLh,227693,4
5010,Eye To Eye - 2017 Version,7DX70g8QLHp5fa6tQFhBQo,Blood Red Shoes,0.503,0.619,0,-4.679,1,0.0256,0.00999,0.000322,0.219,0.375,95.985,audio_features,7DX70g8QLHp5fa6tQFhBQo,spotify:track:7DX70g8QLHp5fa6tQFhBQo,https://api.spotify.com/v1/tracks/7DX70g8QLHp5fa6tQFhBQo,https://api.spotify.com/v1/audio-analysis/7DX70g8QLHp5fa6tQFhBQo,207364,4
5011,Fire Water Burn,7FkyQsWH9mmxoYLCNj4f8y,Bloodhound Gang,0.687,0.565,7,-9.613,1,0.0316,0.0682,0.599,0.101,0.613,97.084,audio_features,7FkyQsWH9mmxoYLCNj4f8y,spotify:track:7FkyQsWH9mmxoYLCNj4f8y,https://api.spotify.com/v1/tracks/7FkyQsWH9mmxoYLCNj4f8y,https://api.spotify.com/v1/audio-analysis/7FkyQsWH9mmxoYLCNj4f8y,291800,4
5012,The Ballad Of Chasey Lain,0l481RtogQ2BHsSecANMed,Bloodhound Gang,0.788,0.452,9,-5.951,1,0.0409,0.00553,0.0039,0.0917,0.975,134.004,audio_features,0l481RtogQ2BHsSecANMed,spotify:track:0l481RtogQ2BHsSecANMed,https://api.spotify.com/v1/tracks/0l481RtogQ2BHsSecANMed,https://api.spotify.com/v1/audio-analysis/0l481RtogQ2BHsSecANMed,141893,4
5013,Birdsong,72aixkV5T4ZGQxRI68XNlj,Bloomsbury People,0.509,0.865,7,-7.51,0,0.0427,0.148,0.009,0.644,0.803,127.52,audio_features,72aixkV5T4ZGQxRI68XNlj,spotify:track:72aixkV5T4ZGQxRI68XNlj,https://api.spotify.com/v1/tracks/72aixkV5T4ZGQxRI68XNlj,https://api.spotify.com/v1/audio-analysis/72aixkV5T4ZGQxRI68XNlj,218413,4
5014,Charlemagne,7H5WVBQdSnJ1zmu8JoD6pg,Blossoms,0.544,0.925,9,-3.828,0,0.0406,0.00327,0.000399,0.284,0.789,101.984,audio_features,7H5WVBQdSnJ1zmu8JoD6pg,spotify:track:7H5WVBQdSnJ1zmu8JoD6pg,https://api.spotify.com/v1/tracks/7H5WVBQdSnJ1zmu8JoD6pg,https://api.spotify.com/v1/audio-analysis/7H5WVBQdSnJ1zmu8JoD6pg,166792,4
5015,Your Girlfriend,3tzU46wNOVaFiYRNtNYY66,Blossoms,0.67,0.87,2,-4.825,1,0.0356,0.0394,3.01e-06,0.101,0.902,120.011,audio_features,3tzU46wNOVaFiYRNtNYY66,spotify:track:3tzU46wNOVaFiYRNtNYY66,https://api.spotify.com/v1/tracks/3tzU46wNOVaFiYRNtNYY66,https://api.spotify.com/v1/audio-analysis/3tzU46wNOVaFiYRNtNYY66,161293,4
5016,Jacket Hangs - 2006 Remaster,65xsG9YxO0mouMPLgH0bSN,The Blue Aeroplanes,0.471,0.914,7,-5.566,1,0.0367,0.0646,0.0345,0.328,0.604,88.009,audio_features,65xsG9YxO0mouMPLgH0bSN,spotify:track:65xsG9YxO0mouMPLgH0bSN,https://api.spotify.com/v1/tracks/65xsG9YxO0mouMPLgH0bSN,https://api.spotify.com/v1/audio-analysis/65xsG9YxO0mouMPLgH0bSN,223613,4
5017,Ghosts,7HNisQz7eu0RTFxt52u40o,Blue Horns,0.364,0.812,0,-4.314,1,0.043,0.0969,0.00491,0.186,0.337,146.588,audio_features,7HNisQz7eu0RTFxt52u40o,spotify:track:7HNisQz7eu0RTFxt52u40o,https://api.spotify.com/v1/tracks/7HNisQz7eu0RTFxt52u40o,https://api.spotify.com/v1/audio-analysis/7HNisQz7eu0RTFxt52u40o,273587,4
5018,Jelly Roll,72l70Nix3AIJ9XBAljgeR1,Blue Murder,0.57,0.746,1,-12.778,1,0.0538,0.156,0.0,0.307,0.417,118.69,audio_features,72l70Nix3AIJ9XBAljgeR1,spotify:track:72l70Nix3AIJ9XBAljgeR1,https://api.spotify.com/v1/tracks/72l70Nix3AIJ9XBAljgeR1,https://api.spotify.com/v1/audio-analysis/72l70Nix3AIJ9XBAljgeR1,284093,4
5019,Good Morning Freedom,4T4BywmbKw480Z3qyk51XI,Blue Mink,0.59,0.787,11,-7.585,0,0.0742,0.0133,0.163,0.0352,0.69,188.336,audio_features,4T4BywmbKw480Z3qyk51XI,spotify:track:4T4BywmbKw480Z3qyk51XI,https://api.spotify.com/v1/tracks/4T4BywmbKw480Z3qyk51XI,https://api.spotify.com/v1/audio-analysis/4T4BywmbKw480Z3qyk51XI,170800,4
5020,Godzilla,6N0AnkdDFZUetw8KAGHV7e,Blue Öyster Cult,0.373,0.869,4,-7.719,1,0.0554,0.164,7.76e-06,0.605,0.696,184.024,audio_features,6N0AnkdDFZUetw8KAGHV7e,spotify:track:6N0AnkdDFZUetw8KAGHV7e,https://api.spotify.com/v1/tracks/6N0AnkdDFZUetw8KAGHV7e,https://api.spotify.com/v1/audio-analysis/6N0AnkdDFZUetw8KAGHV7e,221400,4
5021,Cities On Flame with Rock and Roll,0M7oqERflkrJVHD3IAZqxo,Blue Öyster Cult,0.337,0.886,4,-8.607,1,0.098,0.0716,0.00156,0.204,0.648,177.713,audio_features,0M7oqERflkrJVHD3IAZqxo,spotify:track:0M7oqERflkrJVHD3IAZqxo,https://api.spotify.com/v1/tracks/0M7oqERflkrJVHD3IAZqxo,https://api.spotify.com/v1/audio-analysis/0M7oqERflkrJVHD3IAZqxo,242640,4
5022,Maggie's Farm - Remastered,2TsY408zarh6FNtc7YsMGf,The Blues Band,0.668,0.796,2,-7.536,1,0.0773,0.352,9.09e-06,0.278,0.823,132.258,audio_features,2TsY408zarh6FNtc7YsMGf,spotify:track:2TsY408zarh6FNtc7YsMGf,https://api.spotify.com/v1/tracks/2TsY408zarh6FNtc7YsMGf,https://api.spotify.com/v1/audio-analysis/2TsY408zarh6FNtc7YsMGf,197438,4
5023,Green Stuff - Remastered,1p1ppePATGyE3AKx2qjJQo,The Blues Band,0.673,0.509,10,-8.668,0,0.063,0.0995,1.08e-06,0.134,0.834,140.026,audio_features,1p1ppePATGyE3AKx2qjJQo,spotify:track:1p1ppePATGyE3AKx2qjJQo,https://api.spotify.com/v1/tracks/1p1ppePATGyE3AKx2qjJQo,https://api.spotify.com/v1/audio-analysis/1p1ppePATGyE3AKx2qjJQo,227888,4
5024,Everybody Needs Somebody to Love,1CtKHwDqsH3ctcCCI18N0g,The Blues Brothers,0.492,0.928,5,-4.037,1,0.071,0.61,0.00259,0.368,0.92,194.078,audio_features,1CtKHwDqsH3ctcCCI18N0g,spotify:track:1CtKHwDqsH3ctcCCI18N0g,https://api.spotify.com/v1/tracks/1CtKHwDqsH3ctcCCI18N0g,https://api.spotify.com/v1/audio-analysis/1CtKHwDqsH3ctcCCI18N0g,203453,4
5025,Think,6kie23fo40j9gBNWGWg5Dc,The Blues Brothers,0.653,0.836,5,-5.594,1,0.188,0.495,0.000232,0.24,0.713,128.628,audio_features,6kie23fo40j9gBNWGWg5Dc,spotify:track:6kie23fo40j9gBNWGWg5Dc,https://api.spotify.com/v1/tracks/6kie23fo40j9gBNWGWg5Dc,https://api.spotify.com/v1/audio-analysis/6kie23fo40j9gBNWGWg5Dc,195307,4
5026,Soul Man - 45 Version,7dGwr20FexIzzhvUt54gOD,The Blues Brothers,0.636,0.694,9,-12.06,1,0.0609,0.0595,0.000677,0.83,0.617,116.32,audio_features,7dGwr20FexIzzhvUt54gOD,spotify:track:7dGwr20FexIzzhvUt54gOD,https://api.spotify.com/v1/tracks/7dGwr20FexIzzhvUt54gOD,https://api.spotify.com/v1/audio-analysis/7dGwr20FexIzzhvUt54gOD,182560,4
5027,High Class Woman,3LuR5iyEHjVHARf9ujUlKy,Blues Pills,0.566,0.803,2,-5.883,0,0.0566,0.176,0.00057,0.115,0.197,107.218,audio_features,3LuR5iyEHjVHARf9ujUlKy,spotify:track:3LuR5iyEHjVHARf9ujUlKy,https://api.spotify.com/v1/tracks/3LuR5iyEHjVHARf9ujUlKy,https://api.spotify.com/v1/audio-analysis/3LuR5iyEHjVHARf9ujUlKy,268640,4
5028,Proud Woman - Radio Edit,4CiGxdgzaXoO4leB7iZRsy,Blues Pills,0.518,0.717,1,-6.286,0,0.113,0.00955,0.337,0.208,0.511,135.2,audio_features,4CiGxdgzaXoO4leB7iZRsy,spotify:track:4CiGxdgzaXoO4leB7iZRsy,https://api.spotify.com/v1/tracks/4CiGxdgzaXoO4leB7iZRsy,https://api.spotify.com/v1/audio-analysis/4CiGxdgzaXoO4leB7iZRsy,206936,4
5029,Lady in Gold,2xwAAV6G8K3xaDKxUgZM0m,Blues Pills,0.467,0.702,7,-6.739,1,0.0322,0.0804,0.0016,0.116,0.412,107.972,audio_features,2xwAAV6G8K3xaDKxUgZM0m,spotify:track:2xwAAV6G8K3xaDKxUgZM0m,https://api.spotify.com/v1/tracks/2xwAAV6G8K3xaDKxUgZM0m,https://api.spotify.com/v1/audio-analysis/2xwAAV6G8K3xaDKxUgZM0m,271560,4
5030,Dogs of War,08PjS6opdc0vLlaf0Z7YIl,Blues Saraceno,0.474,0.439,5,-10.329,1,0.0282,0.79,0.463,0.133,0.327,94.2,audio_features,08PjS6opdc0vLlaf0Z7YIl,spotify:track:08PjS6opdc0vLlaf0Z7YIl,https://api.spotify.com/v1/tracks/08PjS6opdc0vLlaf0Z7YIl,https://api.spotify.com/v1/audio-analysis/08PjS6opdc0vLlaf0Z7YIl,176960,4
5031,Bad Man,2YkcoPZi3jwGfa7r1RRhV2,Blues Saraceno,0.425,0.968,2,-5.128,0,0.0798,0.0332,0.158,0.19,0.262,154.061,audio_features,2YkcoPZi3jwGfa7r1RRhV2,spotify:track:2YkcoPZi3jwGfa7r1RRhV2,https://api.spotify.com/v1/tracks/2YkcoPZi3jwGfa7r1RRhV2,https://api.spotify.com/v1/audio-analysis/2YkcoPZi3jwGfa7r1RRhV2,206037,4
5032,Change My Mind,3kDomybo3sWknqIz0rGgZl,The Blueskins,0.368,0.68,2,-13.479,1,0.043,0.00251,1.04e-05,0.205,0.669,137.427,audio_features,3kDomybo3sWknqIz0rGgZl,spotify:track:3kDomybo3sWknqIz0rGgZl,https://api.spotify.com/v1/tracks/3kDomybo3sWknqIz0rGgZl,https://api.spotify.com/v1/audio-analysis/3kDomybo3sWknqIz0rGgZl,152960,4
5033,Girl,24aFmkWLcBeyZIBOxoUroa,The Blueskins,0.263,0.829,9,-3.953,1,0.0477,1.32e-05,0.000345,0.21,0.527,143.977,audio_features,24aFmkWLcBeyZIBOxoUroa,spotify:track:24aFmkWLcBeyZIBOxoUroa,https://api.spotify.com/v1/tracks/24aFmkWLcBeyZIBOxoUroa,https://api.spotify.com/v1/audio-analysis/24aFmkWLcBeyZIBOxoUroa,234760,4
5034,Marblehead Johnson,6DK2HcUpvnOmTlGcemlkfQ,The Bluetones,0.368,0.897,2,-5.243,1,0.0542,0.00186,0.0,0.243,0.357,128.538,audio_features,6DK2HcUpvnOmTlGcemlkfQ,spotify:track:6DK2HcUpvnOmTlGcemlkfQ,https://api.spotify.com/v1/tracks/6DK2HcUpvnOmTlGcemlkfQ,https://api.spotify.com/v1/audio-analysis/6DK2HcUpvnOmTlGcemlkfQ,201813,4
5035,Restart,0q8uQNTmTn5X8sMauFO2aC,BNQT,0.51,0.927,2,-4.919,1,0.0627,0.0371,0.0543,0.272,0.345,125.169,audio_features,0q8uQNTmTn5X8sMauFO2aC,spotify:track:0q8uQNTmTn5X8sMauFO2aC,https://api.spotify.com/v1/tracks/0q8uQNTmTn5X8sMauFO2aC,https://api.spotify.com/v1/audio-analysis/0q8uQNTmTn5X8sMauFO2aC,266175,4
5036,Everybody Jerk,3MEYIPVIv84kZoLEi0aY1D,Bob & Earl,0.573,0.847,0,-6.298,1,0.0838,0.761,6.91e-06,0.0982,0.657,137.145,audio_features,3MEYIPVIv84kZoLEi0aY1D,spotify:track:3MEYIPVIv84kZoLEi0aY1D,https://api.spotify.com/v1/tracks/3MEYIPVIv84kZoLEi0aY1D,https://api.spotify.com/v1/audio-analysis/3MEYIPVIv84kZoLEi0aY1D,129080,4
5037,Jamming,4zn0kScuV9Oj28d4g9CQQs,Bob Marley & The Wailers,0.934,0.467,11,-10.99,0,0.307,0.102,3.98e-05,0.109,0.73,123.583,audio_features,4zn0kScuV9Oj28d4g9CQQs,spotify:track:4zn0kScuV9Oj28d4g9CQQs,https://api.spotify.com/v1/tracks/4zn0kScuV9Oj28d4g9CQQs,https://api.spotify.com/v1/audio-analysis/4zn0kScuV9Oj28d4g9CQQs,211000,4
5038,Old Time Rock & Roll,5EOoMWIB9iK4ZpcSex9Ec7,Bob Seger,0.714,0.937,6,-2.947,1,0.0399,0.206,0.0,0.0731,0.964,124.13,audio_features,5EOoMWIB9iK4ZpcSex9Ec7,spotify:track:5EOoMWIB9iK4ZpcSex9Ec7,https://api.spotify.com/v1/tracks/5EOoMWIB9iK4ZpcSex9Ec7,https://api.spotify.com/v1/audio-analysis/5EOoMWIB9iK4ZpcSex9Ec7,194147,4
5039,Monster Mash,59b06ZI018lCrORfVPMXw3,"Bobby ""Boris"" Pickett",0.661,0.512,11,-13.885,0,0.392,0.391,0.0,0.373,0.736,69.87,audio_features,59b06ZI018lCrORfVPMXw3,spotify:track:59b06ZI018lCrORfVPMXw3,https://api.spotify.com/v1/tracks/59b06ZI018lCrORfVPMXw3,https://api.spotify.com/v1/audio-analysis/59b06ZI018lCrORfVPMXw3,193600,4
5040,Rockin' Robin,1VV27wWwZyT87Nw6Cikiy3,Bobby Day,0.54,0.655,7,-11.402,1,0.138,0.327,0.0,0.159,0.911,172.936,audio_features,1VV27wWwZyT87Nw6Cikiy3,spotify:track:1VV27wWwZyT87Nw6Cikiy3,https://api.spotify.com/v1/tracks/1VV27wWwZyT87Nw6Cikiy3,https://api.spotify.com/v1/audio-analysis/1VV27wWwZyT87Nw6Cikiy3,156293,4
5041,Let Her Dance,1d2GrPJtJXKUpW6K9OhF5x,The Bobby Fuller Four,0.531,0.763,7,-12.456,1,0.0279,0.00405,1.16e-06,0.131,0.974,141.765,audio_features,1d2GrPJtJXKUpW6K9OhF5x,spotify:track:1d2GrPJtJXKUpW6K9OhF5x,https://api.spotify.com/v1/tracks/1d2GrPJtJXKUpW6K9OhF5x,https://api.spotify.com/v1/audio-analysis/1d2GrPJtJXKUpW6K9OhF5x,151600,4
5042,Sunny,4vju55Ag7apDL2CfotuE7Q,Bobby Hebb,0.714,0.338,4,-10.994,0,0.0456,0.93,0.00644,0.389,0.667,128.385,audio_features,4vju55Ag7apDL2CfotuE7Q,spotify:track:4vju55Ag7apDL2CfotuE7Q,https://api.spotify.com/v1/tracks/4vju55Ag7apDL2CfotuE7Q,https://api.spotify.com/v1/audio-analysis/4vju55Ag7apDL2CfotuE7Q,165067,4
5043,Thanks Mr. Postman,5KnrvVf3fqo9nGTJH5g7Jf,Bobby King,0.664,0.667,11,-4.556,0,0.0313,0.782,0.000262,0.0781,0.928,122.965,audio_features,5KnrvVf3fqo9nGTJH5g7Jf,spotify:track:5KnrvVf3fqo9nGTJH5g7Jf,https://api.spotify.com/v1/tracks/5KnrvVf3fqo9nGTJH5g7Jf,https://api.spotify.com/v1/audio-analysis/5KnrvVf3fqo9nGTJH5g7Jf,167573,4
5044,Don't Worry Be Happy,4hObp5bmIJ3PP3cKA9K9GY,Bobby McFerrin,0.675,0.166,11,-22.602,1,0.171,0.88,7.14e-05,0.0461,0.747,68.837,audio_features,4hObp5bmIJ3PP3cKA9K9GY,spotify:track:4hObp5bmIJ3PP3cKA9K9GY,https://api.spotify.com/v1/tracks/4hObp5bmIJ3PP3cKA9K9GY,https://api.spotify.com/v1/audio-analysis/4hObp5bmIJ3PP3cKA9K9GY,294400,4
5045,How Did This Happen?!,0MyfnnBMQitZbyktH47J51,BODEGA,0.649,0.791,4,-4.556,0,0.0515,0.136,0.000439,0.181,0.877,149.862,audio_features,0MyfnnBMQitZbyktH47J51,spotify:track:0MyfnnBMQitZbyktH47J51,https://api.spotify.com/v1/tracks/0MyfnnBMQitZbyktH47J51,https://api.spotify.com/v1/audio-analysis/0MyfnnBMQitZbyktH47J51,180938,4
5046,I Like The Way - Radio Edit,0reKGVcWLVvl1FzjZ6TACy,Bodyrockers,0.642,0.851,6,-3.638,1,0.0431,0.0248,0.0146,0.084,0.777,127.988,audio_features,0reKGVcWLVvl1FzjZ6TACy,spotify:track:0reKGVcWLVvl1FzjZ6TACy,https://api.spotify.com/v1/tracks/0reKGVcWLVvl1FzjZ6TACy,https://api.spotify.com/v1/audio-analysis/0reKGVcWLVvl1FzjZ6TACy,200053,4
5047,Where You At,0yNl3JIenJq5PzKMEJ1k38,The Bohicas,0.44,0.922,0,-5.381,1,0.0596,6.23e-05,0.158,0.229,0.694,173.016,audio_features,0yNl3JIenJq5PzKMEJ1k38,spotify:track:0yNl3JIenJq5PzKMEJ1k38,https://api.spotify.com/v1/tracks/0yNl3JIenJq5PzKMEJ1k38,https://api.spotify.com/v1/audio-analysis/0yNl3JIenJq5PzKMEJ1k38,168756,4
5048,To Die For,1Jhfy5fcCvJAbP5iLlQg9o,The Bohicas,0.638,0.816,2,-4.025,1,0.0427,0.000302,0.014,0.079,0.774,135.012,audio_features,1Jhfy5fcCvJAbP5iLlQg9o,spotify:track:1Jhfy5fcCvJAbP5iLlQg9o,https://api.spotify.com/v1/tracks/1Jhfy5fcCvJAbP5iLlQg9o,https://api.spotify.com/v1/audio-analysis/1Jhfy5fcCvJAbP5iLlQg9o,176075,4
5049,The Making Of,4kRmflp1EnzKEaFgBj6DuB,The Bohicas,0.611,0.692,0,-7.163,0,0.0393,0.00121,0.00248,0.095,0.464,122.98,audio_features,4kRmflp1EnzKEaFgBj6DuB,spotify:track:4kRmflp1EnzKEaFgBj6DuB,https://api.spotify.com/v1/tracks/4kRmflp1EnzKEaFgBj6DuB,https://api.spotify.com/v1/audio-analysis/4kRmflp1EnzKEaFgBj6DuB,228201,4
5050,Is It Real,6c0stxBesEYDLixpJvTbNT,Bombay Bicycle Club,0.607,0.842,4,-7.489,1,0.0561,0.024,0.0222,0.737,0.604,136.056,audio_features,6c0stxBesEYDLixpJvTbNT,spotify:track:6c0stxBesEYDLixpJvTbNT,https://api.spotify.com/v1/tracks/6c0stxBesEYDLixpJvTbNT,https://api.spotify.com/v1/audio-analysis/6c0stxBesEYDLixpJvTbNT,185800,4
5051,Ca in July,6EDF5zeQm8c6sBOcZjOE7y,The Bombpops,0.525,0.951,11,-4.945,0,0.0552,8.58e-06,0.000255,0.295,0.7,145.888,audio_features,6EDF5zeQm8c6sBOcZjOE7y,spotify:track:6EDF5zeQm8c6sBOcZjOE7y,https://api.spotify.com/v1/tracks/6EDF5zeQm8c6sBOcZjOE7y,https://api.spotify.com/v1/audio-analysis/6EDF5zeQm8c6sBOcZjOE7y,120453,4
5052,Stuff That I Like,2kDnjBco7OEEO0jXYlemEJ,Bomb the Music Industry!,0.543,0.986,7,-3.74,1,0.191,0.0775,0.0,0.791,0.311,100.044,audio_features,2kDnjBco7OEEO0jXYlemEJ,spotify:track:2kDnjBco7OEEO0jXYlemEJ,https://api.spotify.com/v1/tracks/2kDnjBco7OEEO0jXYlemEJ,https://api.spotify.com/v1/audio-analysis/2kDnjBco7OEEO0jXYlemEJ,173413,4
